direction	source	target	ligand	receptor	pathway_name	n_datasets	datasets	mean_prob	min_p
to_endothelial	endothelial	endothelial	SPP1	ITGA9_ITGB1	SPP1	3	GSE154778,GSE155698,GSE212966	2.30413680643366e-05	0.0
from_endothelial	endothelial	endothelial	SPP1	ITGA9_ITGB1	SPP1	3	GSE154778,GSE155698,GSE212966	2.30413680643366e-05	0.0
from_endothelial	endothelial	B_cell	JAM2	ITGAV_ITGB1	JAM	3	GSE154778,GSE155698,GSE212966	2.30404395800089e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	PTN	NCL	PTN	3	GSE154778,GSE155698,GSE212966	2.29578697493567e-05	0.0
to_endothelial	endothelial	endothelial	DLL4	NOTCH1	NOTCH	3	GSE154778,GSE155698,GSE212966	2.28688721975802e-05	0.0
from_endothelial	endothelial	endothelial	DLL4	NOTCH1	NOTCH	3	GSE154778,GSE155698,GSE212966	2.28688721975802e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	LAMB1	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	2.28249935648161e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	PDGFB	PDGFRB	PDGF	3	GSE154778,GSE155698,GSE212966	2.27804175711564e-05	0.0
from_endothelial	endothelial	malignant_epithelial	LAMB2	ITGA1_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	2.26756695928436e-05	0.0
from_endothelial	endothelial	myeloid	TGFB1	TGFbR1_R2	TGFb	3	GSE154778,GSE155698,GSE212966	2.26472676029491e-05	0.0
from_endothelial	endothelial	B_cell	ICAM2	ITGAM_ITGB2	ICAM	3	GSE154778,GSE155698,GSE212966	2.26343345776907e-05	0.0
from_endothelial	endothelial	myeloid	ICAM1	ITGAL_ITGB2	ICAM	3	GSE154778,GSE155698,GSE212966	2.26045698221145e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	SEMA3C	NRP2_PLXNA2	SEMA3	3	GSE154778,GSE155698,GSE212966	2.25192144461764e-05	0.0
from_endothelial	endothelial	B_cell	ICAM1	ITGAX_ITGB2	ICAM	3	GSE154778,GSE155698,GSE212966	2.24301663311448e-05	0.0
to_endothelial	epithelial	endothelial	EFNB2	EPHB4	EPHB	3	GSE154778,GSE155698,GSE212966	2.23247867018431e-05	0.0
from_endothelial	endothelial	B_cell	HLA-DPA1	CD4	MHC-II	3	GSE154778,GSE155698,GSE212966	2.20705960084265e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA2	ITGA3_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	2.20402709569267e-05	0.0
to_endothelial	epithelial	endothelial	LAMB2	ITGA1_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	2.19936659138538e-05	0.0
from_endothelial	endothelial	malignant_epithelial	LAMA5	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	2.19924141964939e-05	0.0
from_endothelial	endothelial	CD8	LAMB2	ITGA1_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	2.15541132174686e-05	0.0
from_endothelial	endothelial	epithelial	SPP1	ITGAV_ITGB5	SPP1	3	GSE154778,GSE155698,GSE212966	2.15299082693213e-05	0.0
from_endothelial	endothelial	epithelial	SELE	CD44	SELE	3	GSE154778,GSE155698,GSE212966	2.14798358016042e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	CD99	CD99L2	CD99	3	GSE154778,GSE155698,GSE212966	2.1474181071557e-05	0.0
from_endothelial	endothelial	B_cell	SELE	CD44	SELE	3	GSE154778,GSE155698,GSE212966	2.14646443015714e-05	0.0
to_endothelial	epithelial	endothelial	SEMA3C	NRP1_NRP2	SEMA3	3	GSE154778,GSE155698,GSE212966	2.14044612944229e-05	0.0
to_endothelial	myeloid	endothelial	GRN	SORT1	GRN	3	GSE154778,GSE155698,GSE212966	2.14006375195944e-05	0.0
from_endothelial	endothelial	myeloid	LGALS9	HAVCR2	GALECTIN	3	GSE154778,GSE155698,GSE212966	2.13411775698835e-05	0.0
to_endothelial	myeloid	endothelial	TGFB1	TGFbR1_R2	TGFb	3	GSE154778,GSE155698,GSE212966	2.13379150228962e-05	0.0
from_endothelial	endothelial	epithelial	LAMA4	ITGA1_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	2.13107339728511e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	COL4A1	SDC4	COLLAGEN	3	GSE154778,GSE155698,GSE212966	2.10595335805922e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	ITGA9_ITGB1	VCAM1	VCAM	3	GSE154778,GSE155698,GSE212966	2.10458053600175e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	POSTN	ITGAV_ITGB5	PERIOSTIN	3	GSE154778,GSE155698,GSE212966	2.10111899614721e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	MPZL1	MPZL1	MPZ	3	GSE154778,GSE155698,GSE212966	2.08249272012859e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	MPZL1	MPZL1	MPZ	3	GSE154778,GSE155698,GSE212966	2.08249272012859e-05	0.0
from_endothelial	endothelial	malignant_epithelial	SPP1	ITGAV_ITGB6	SPP1	3	GSE154778,GSE155698,GSE212966	2.07565912284526e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMA5	ITGA6_ITGB4	LAMININ	3	GSE154778,GSE155698,GSE212966	2.06511835640564e-05	0.0
to_endothelial	epithelial	endothelial	ADM	CALCRL	CALCR	3	GSE154778,GSE155698,GSE212966	2.04738498913272e-05	0.0
to_endothelial	B_cell	endothelial	VEGFA	FLT1	VEGF	3	GSE154778,GSE155698,GSE212966	2.03960272392874e-05	0.0
from_endothelial	endothelial	malignant_epithelial	SELE	CD44	SELE	3	GSE154778,GSE155698,GSE212966	2.02970360579197e-05	0.0
to_endothelial	myeloid	endothelial	F11R	JAM2	JAM	3	GSE154778,GSE155698,GSE212966	2.01729772453354e-05	0.0
from_endothelial	endothelial	myeloid	JAM2	F11R	JAM	3	GSE154778,GSE155698,GSE212966	2.01729772453354e-05	0.0
from_endothelial	endothelial	CD8	SPP1	ITGA4_ITGB1	SPP1	3	GSE154778,GSE155698,GSE212966	2.0117373869863e-05	0.0
from_endothelial	endothelial	malignant_epithelial	LAMB2	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.99917664219851e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA4	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.99708971930185e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMA5	ITGA2_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.96901031916674e-05	0.0
to_endothelial	epithelial	endothelial	LAMA5	ITGA9_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.96889258694048e-05	0.0
to_endothelial	epithelial	endothelial	LAMC1	ITGA9_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.96287278706826e-05	0.0
from_endothelial	endothelial	myeloid	HLA-DRB5	CD4	MHC-II	3	GSE154778,GSE155698,GSE212966	1.9563633500216e-05	0.0
to_endothelial	B_cell	endothelial	VEGFA	FLT1_KDR	VEGF	3	GSE154778,GSE155698,GSE212966	1.94132088769125e-05	0.0
to_endothelial	endothelial	endothelial	VEGFC	FLT4_KDR	VEGF	3	GSE154778,GSE155698,GSE212966	1.93908875331749e-05	0.0
from_endothelial	endothelial	endothelial	VEGFC	FLT4_KDR	VEGF	3	GSE154778,GSE155698,GSE212966	1.93908875331749e-05	0.0
to_endothelial	endothelial	endothelial	F11R	JAM3	JAM	3	GSE154778,GSE155698,GSE212966	1.931300557011e-05	0.0
to_endothelial	endothelial	endothelial	JAM3	F11R	JAM	3	GSE154778,GSE155698,GSE212966	1.931300557011e-05	0.0
from_endothelial	endothelial	endothelial	F11R	JAM3	JAM	3	GSE154778,GSE155698,GSE212966	1.931300557011e-05	0.0
from_endothelial	endothelial	endothelial	JAM3	F11R	JAM	3	GSE154778,GSE155698,GSE212966	1.931300557011e-05	0.0
from_endothelial	endothelial	B_cell	HLA-DPB1	CD4	MHC-II	3	GSE154778,GSE155698,GSE212966	1.92870044220094e-05	0.0
from_endothelial	endothelial	B_cell	CD99	PILRA	CD99	3	GSE154778,GSE155698,GSE212966	1.90613134350266e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	JAG1	NOTCH2	NOTCH	3	GSE154778,GSE155698,GSE212966	1.90193310600611e-05	0.0
to_endothelial	endothelial	endothelial	SEMA6B	PLXNA2	SEMA6	3	GSE154778,GSE155698,GSE212966	1.8829887661832e-05	0.0
from_endothelial	endothelial	endothelial	SEMA6B	PLXNA2	SEMA6	3	GSE154778,GSE155698,GSE212966	1.8829887661832e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	JAG2	NOTCH2	NOTCH	3	GSE154778,GSE155698,GSE212966	1.85485483646475e-05	0.0
to_endothelial	epithelial	endothelial	JAG1	NOTCH1	NOTCH	3	GSE154778,GSE155698,GSE212966	1.84825471669645e-05	0.0
to_endothelial	endothelial	endothelial	EFNB1	EPHA4	EPHB	3	GSE154778,GSE155698,GSE212966	1.84514537691013e-05	0.0
from_endothelial	endothelial	endothelial	EFNB1	EPHA4	EPHB	3	GSE154778,GSE155698,GSE212966	1.84514537691013e-05	0.0
from_endothelial	endothelial	myeloid	ICAM1	SPN	ICAM	3	GSE154778,GSE155698,GSE212966	1.82961371037899e-05	0.0
from_endothelial	endothelial	malignant_epithelial	SPP1	ITGAV_ITGB5	SPP1	3	GSE154778,GSE155698,GSE212966	1.81451118837348e-05	0.0
to_endothelial	malignant_epithelial	endothelial	EFNB2	EPHB4	EPHB	3	GSE154778,GSE155698,GSE212966	1.81352278561556e-05	0.0
from_endothelial	endothelial	epithelial	AGRN	DAG1	AGRN	3	GSE154778,GSE155698,GSE212966	1.78485496259106e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMB2	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.78110308236252e-05	0.0
to_endothelial	endothelial	endothelial	EFNA1	EPHA4	EPHA	3	GSE154778,GSE155698,GSE212966	1.77965502133877e-05	0.0
from_endothelial	endothelial	endothelial	EFNA1	EPHA4	EPHA	3	GSE154778,GSE155698,GSE212966	1.77965502133877e-05	0.0
to_endothelial	endothelial	endothelial	TGFB1	TGFbR1_R2	TGFb	3	GSE154778,GSE155698,GSE212966	1.77805045836943e-05	0.0
from_endothelial	endothelial	endothelial	TGFB1	TGFbR1_R2	TGFb	3	GSE154778,GSE155698,GSE212966	1.77805045836943e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	ADM	CALCRL	CALCR	3	GSE154778,GSE155698,GSE212966	1.7695922324218e-05	0.0
to_endothelial	malignant_epithelial	endothelial	SPP1	ITGA9_ITGB1	SPP1	3	GSE154778,GSE155698,GSE212966	1.76874841780474e-05	0.0
from_endothelial	endothelial	malignant_epithelial	CD46	JAG1	CD46	3	GSE154778,GSE155698,GSE212966	1.76660266334485e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMC1	ITGA6_ITGB4	LAMININ	3	GSE154778,GSE155698,GSE212966	1.75903063204644e-05	0.0
from_endothelial	endothelial	mast	LGALS9	HAVCR2	GALECTIN	3	GSE154778,GSE155698,GSE212966	1.72337471723155e-05	0.0
from_endothelial	endothelial	T_NK	ICAM1	SPN	ICAM	3	GSE154778,GSE155698,GSE212966	1.71373806418037e-05	0.0
to_endothelial	B_cell	endothelial	TGFB1	TGFbR1_R2	TGFb	3	GSE154778,GSE155698,GSE212966	1.71298119222575e-05	0.0
from_endothelial	endothelial	myeloid	ANXA1	FPR2	ANNEXIN	3	GSE154778,GSE155698,GSE212966	1.6910698702121e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMC1	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.69024682195446e-05	0.0
from_endothelial	endothelial	myeloid	ANGPT2	ITGA5_ITGB1	ANGPT	3	GSE154778,GSE155698,GSE212966	1.68773471832065e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMC1	ITGA2_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.67982130974751e-05	0.0
from_endothelial	endothelial	epithelial	EFNB2	EPHB4	EPHB	3	GSE154778,GSE155698,GSE212966	1.65733530249432e-05	0.0
to_endothelial	epithelial	endothelial	LAMA5	ITGA3_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.65693782307399e-05	0.0
from_endothelial	endothelial	myeloid	HLA-DQB1	CD4	MHC-II	3	GSE154778,GSE155698,GSE212966	1.6407722473995e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	LAMA4	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.63499596025772e-05	0.0
to_endothelial	endothelial	endothelial	TNXB	ITGA8_ITGB1	TENASCIN	3	GSE154778,GSE155698,GSE212966	1.61785978928855e-05	0.0
from_endothelial	endothelial	endothelial	TNXB	ITGA8_ITGB1	TENASCIN	3	GSE154778,GSE155698,GSE212966	1.61785978928855e-05	0.0
to_endothelial	myeloid	endothelial	TNF	TNFRSF1B	TNF	3	GSE154778,GSE155698,GSE212966	1.61436211955179e-05	0.0
to_endothelial	endothelial	endothelial	LAMA5	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.60831622027953e-05	0.0
from_endothelial	endothelial	endothelial	LAMA5	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.60831622027953e-05	0.0
from_endothelial	endothelial	myeloid	HLA-DMA	CD4	MHC-II	3	GSE154778,GSE155698,GSE212966	1.60333356625229e-05	0.0
to_endothelial	endothelial	endothelial	CD99	CD99L2	CD99	3	GSE154778,GSE155698,GSE212966	1.59810778355717e-05	0.0
from_endothelial	endothelial	endothelial	CD99	CD99L2	CD99	3	GSE154778,GSE155698,GSE212966	1.59810778355717e-05	0.0
from_endothelial	endothelial	myeloid	F11R	ITGAL_ITGB2	JAM	3	GSE154778,GSE155698,GSE212966	1.59597821014974e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	PDGFB	PDGFRA	PDGF	3	GSE154778,GSE155698,GSE212966	1.59402781272838e-05	0.0
to_endothelial	B_cell	endothelial	SPP1	ITGA8_ITGB1	SPP1	3	GSE154778,GSE155698,GSE212966	1.58616635460405e-05	0.0
to_endothelial	epithelial	endothelial	EFNA1	EPHA4	EPHA	3	GSE154778,GSE155698,GSE212966	1.58147616494342e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	TGFB1	ACVR1_TGFbR	TGFb	3	GSE154778,GSE155698,GSE212966	1.57881558747106e-05	0.0
from_endothelial	endothelial	malignant_epithelial	AGRN	DAG1	AGRN	3	GSE154778,GSE155698,GSE212966	1.5581322386779e-05	0.0
to_endothelial	endothelial	endothelial	JAM3	JAM3	JAM	3	GSE154778,GSE155698,GSE212966	1.55523385760423e-05	0.0
from_endothelial	endothelial	endothelial	JAM3	JAM3	JAM	3	GSE154778,GSE155698,GSE212966	1.55523385760423e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	LAMC1	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.55387601795975e-05	0.0
to_endothelial	B_cell	endothelial	VEGFA	KDR	VEGF	3	GSE154778,GSE155698,GSE212966	1.55365153237753e-05	0.0
to_endothelial	epithelial	endothelial	SEMA3C	NRP1_PLXNA2	SEMA3	3	GSE154778,GSE155698,GSE212966	1.54199410952072e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMA5	ITGA9_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.54151880898438e-05	0.0
to_endothelial	endothelial	endothelial	DLL1	NOTCH1	NOTCH	3	GSE154778,GSE155698,GSE212966	1.53822317614276e-05	0.0
from_endothelial	endothelial	endothelial	DLL1	NOTCH1	NOTCH	3	GSE154778,GSE155698,GSE212966	1.53822317614276e-05	0.0
to_endothelial	epithelial	endothelial	LAMA3	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.53277299778183e-05	0.0
from_endothelial	endothelial	myeloid	GAS6	MERTK	GAS	3	GSE154778,GSE155698,GSE212966	1.49481044862601e-05	0.0
to_endothelial	CD8	endothelial	CD96	PVR	CD96	3	GSE154778,GSE155698,GSE212966	1.4945261553674e-05	0.0
to_endothelial	epithelial	endothelial	MPZL1	MPZL1	MPZ	3	GSE154778,GSE155698,GSE212966	1.49002977186001e-05	0.0
from_endothelial	endothelial	epithelial	MPZL1	MPZL1	MPZ	3	GSE154778,GSE155698,GSE212966	1.49002977186001e-05	0.0
from_endothelial	endothelial	myeloid	GAS6	AXL	GAS	3	GSE154778,GSE155698,GSE212966	1.45935844489817e-05	0.0
to_endothelial	malignant_epithelial	endothelial	SEMA3C	PLXND1	SEMA3	3	GSE154778,GSE155698,GSE212966	1.45301851888952e-05	0.0
from_endothelial	endothelial	myeloid	ANGPTL2	ITGA5_ITGB1	ANGPTL	3	GSE154778,GSE155698,GSE212966	1.44176558159352e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	COMP	CD47	THBS	3	GSE154778,GSE155698,GSE212966	1.43605380539857e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMB2	ITGA1_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.40851808495996e-05	0.0
from_endothelial	endothelial	CD8	ICAM1	SPN	ICAM	3	GSE154778,GSE155698,GSE212966	1.40096257058202e-05	0.0
to_endothelial	endothelial	endothelial	LAMB2	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.38521947033914e-05	0.0
from_endothelial	endothelial	endothelial	LAMB2	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.38521947033914e-05	0.0
to_endothelial	myeloid	endothelial	SELPLG	SELP	SELPLG	3	GSE154778,GSE155698,GSE212966	1.36193861507636e-05	0.0
to_endothelial	endothelial	endothelial	ANGPT2	TEK	ANGPT	3	GSE154778,GSE155698,GSE212966	1.3483169900934e-05	0.0
from_endothelial	endothelial	endothelial	ANGPT2	TEK	ANGPT	3	GSE154778,GSE155698,GSE212966	1.3483169900934e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	CXCL12	ACKR3	CXCL	3	GSE154778,GSE155698,GSE212966	1.34761529659845e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	COMP	CD36	THBS	3	GSE154778,GSE155698,GSE212966	1.3475911696932e-05	0.0
from_endothelial	endothelial	myeloid	JAG2	NOTCH2	NOTCH	3	GSE154778,GSE155698,GSE212966	1.3355836793466e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	PGF	FLT1	VEGF	3	GSE154778,GSE155698,GSE212966	1.33235011855028e-05	0.0
to_endothelial	malignant_epithelial	endothelial	EFNA1	EPHA4	EPHA	3	GSE154778,GSE155698,GSE212966	1.3276260026602e-05	0.0
from_endothelial	endothelial	B_cell	ICAM1	ITGAM_ITGB2	ICAM	3	GSE154778,GSE155698,GSE212966	1.32514377130098e-05	0.0
from_endothelial	endothelial	B_cell	LAMA4	ITGA6_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.31551101684462e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMC1	ITGA9_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.31336128449372e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMA3	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.31036998351244e-05	0.0
to_endothelial	myeloid	endothelial	SEMA4A	NRP1_PLXNA2	SEMA4	3	GSE154778,GSE155698,GSE212966	1.30417208429447e-05	0.0
from_endothelial	endothelial	myeloid	JAG1	NOTCH2	NOTCH	3	GSE154778,GSE155698,GSE212966	1.30344762819866e-05	0.0
to_endothelial	epithelial	endothelial	ANGPTL4	ITGA5_ITGB1	ANGPTL	3	GSE154778,GSE155698,GSE212966	1.30306898470389e-05	0.0
to_endothelial	malignant_epithelial	endothelial	LAMA5	ITGA3_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.30238215010858e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	DLL4	NOTCH2	NOTCH	3	GSE154778,GSE155698,GSE212966	1.30127654738901e-05	0.0
to_endothelial	epithelial	endothelial	EFNB1	EPHB4	EPHB	3	GSE154778,GSE155698,GSE212966	1.29266538712659e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	ANGPTL4	SDC2	ANGPTL	3	GSE154778,GSE155698,GSE212966	1.28073436803226e-05	0.0
to_endothelial	malignant_epithelial	endothelial	JAG1	NOTCH1	NOTCH	3	GSE154778,GSE155698,GSE212966	1.2735270981765e-05	0.0
from_endothelial	endothelial	epithelial	TGFB1	ACVR1B_TGFbR2	TGFb	3	GSE154778,GSE155698,GSE212966	1.27298942574838e-05	0.0
to_endothelial	endothelial	endothelial	SEMA6A	PLXNA2	SEMA6	3	GSE154778,GSE155698,GSE212966	1.27093392000604e-05	0.0
from_endothelial	endothelial	endothelial	SEMA6A	PLXNA2	SEMA6	3	GSE154778,GSE155698,GSE212966	1.27093392000604e-05	0.0
from_endothelial	endothelial	epithelial	HBEGF	EGFR_ERBB2	EGF	3	GSE154778,GSE155698,GSE212966	1.26969525761166e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	SEMA3F	NRP2_PLXNA1	SEMA3	3	GSE154778,GSE155698,GSE212966	1.26553980391795e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	WNT5A	FZD4	ncWNT	3	GSE154778,GSE155698,GSE212966	1.26489623959365e-05	0.0
to_endothelial	malignant_epithelial	endothelial	SEMA3C	NRP1_NRP2	SEMA3	3	GSE154778,GSE155698,GSE212966	1.26337898424143e-05	0.0
to_endothelial	T_NK	endothelial	CD96	PVR	CD96	3	GSE154778,GSE155698,GSE212966	1.25151407569976e-05	0.0
to_endothelial	endothelial	endothelial	VEGFB	FLT1	VEGF	3	GSE154778,GSE155698,GSE212966	1.22200728604406e-05	0.0
from_endothelial	endothelial	endothelial	VEGFB	FLT1	VEGF	3	GSE154778,GSE155698,GSE212966	1.22200728604406e-05	0.0
from_endothelial	endothelial	myeloid	TNXB	SDC4	TENASCIN	3	GSE154778,GSE155698,GSE212966	1.22022332745019e-05	0.0
from_endothelial	endothelial	malignant_epithelial	EFNB2	EPHB4	EPHB	3	GSE154778,GSE155698,GSE212966	1.21773610724116e-05	0.0
to_endothelial	CD8	endothelial	SELPLG	SELP	SELPLG	3	GSE154778,GSE155698,GSE212966	1.20093443340149e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	JAM3	F11R	JAM	3	GSE154778,GSE155698,GSE212966	1.1980027711588e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	F11R	JAM3	JAM	3	GSE154778,GSE155698,GSE212966	1.1980027711588e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	SELE	GLG1	SELE	3	GSE154778,GSE155698,GSE212966	1.1637885901829e-05	0.0
to_endothelial	epithelial	endothelial	LAMB2	ITGA9_ITGB1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.15895904682023e-05	0.0
to_endothelial	endothelial	endothelial	SELE	GLG1	SELE	3	GSE154778,GSE155698,GSE212966	1.15159527191846e-05	0.0
from_endothelial	endothelial	endothelial	SELE	GLG1	SELE	3	GSE154778,GSE155698,GSE212966	1.15159527191846e-05	0.0
to_endothelial	epithelial	endothelial	EFNB2	EPHA4	EPHB	3	GSE154778,GSE155698,GSE212966	1.15023222883605e-05	0.0
to_endothelial	epithelial	endothelial	ANGPTL4	CDH5	ANGPTL	3	GSE154778,GSE155698,GSE212966	1.12477889443438e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	CD99	CD99L2	CD99	3	GSE154778,GSE155698,GSE212966	1.10150544760282e-05	0.0
from_endothelial	endothelial	epithelial	SEMA4C	PLXNB2	SEMA4	3	GSE154778,GSE155698,GSE212966	1.07890478971725e-05	0.0
to_endothelial	malignant_epithelial	endothelial	EFNB1	EPHB4	EPHB	3	GSE154778,GSE155698,GSE212966	1.0729979305596e-05	0.0
to_endothelial	epithelial	endothelial	SEMA3C	NRP2_PLXNA2	SEMA3	3	GSE154778,GSE155698,GSE212966	1.05722210331063e-05	0.0
from_endothelial	endothelial	myeloid	ANGPTL2	TLR4	ANGPTL	3	GSE154778,GSE155698,GSE212966	1.05635476545291e-05	0.0
to_endothelial	malignant_epithelial	endothelial	MPZL1	MPZL1	MPZ	3	GSE154778,GSE155698,GSE212966	1.04906167408629e-05	0.0
from_endothelial	endothelial	malignant_epithelial	MPZL1	MPZL1	MPZ	3	GSE154778,GSE155698,GSE212966	1.04906167408629e-05	0.0
from_endothelial	endothelial	myeloid	PROS1	AXL	PROS	3	GSE154778,GSE155698,GSE212966	1.03877747274776e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	SPP1	ITGA9_ITGB1	SPP1	3	GSE154778,GSE155698,GSE212966	1.02764063849861e-05	0.0
to_endothelial	fibroblast_CAF	endothelial	THBS3	ITGA3_ITGB1	THBS	3	GSE154778,GSE155698,GSE212966	1.02447857044703e-05	0.0
from_endothelial	endothelial	fibroblast_CAF	LAMA5	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	1.01229739751541e-05	0.0
to_endothelial	epithelial	endothelial	AGRN	DAG1	AGRN	3	GSE154778,GSE155698,GSE212966	1.00409783411862e-05	0.0
to_endothelial	malignant_epithelial	endothelial	ANGPTL4	ITGA5_ITGB1	ANGPTL	3	GSE154778,GSE155698,GSE212966	9.9707747609246e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	DLL1	NOTCH3	NOTCH	3	GSE154778,GSE155698,GSE212966	9.92342571058507e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	JAM3	JAM3	JAM	3	GSE154778,GSE155698,GSE212966	9.88424747637198e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	JAM3	JAM3	JAM	3	GSE154778,GSE155698,GSE212966	9.88424747637198e-06	0.0
from_endothelial	endothelial	B_cell	HLA-DRB5	CD4	MHC-II	3	GSE154778,GSE155698,GSE212966	9.79148555160095e-06	0.0
from_endothelial	endothelial	epithelial	SEMA3F	NRP2_PLXNA2	SEMA3	3	GSE154778,GSE155698,GSE212966	9.76863876497959e-06	0.0
to_endothelial	epithelial	endothelial	SPP1	ITGA8_ITGB1	SPP1	3	GSE154778,GSE155698,GSE212966	9.56380982962567e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	CXCL12	CXCR4	CXCL	3	GSE154778,GSE155698,GSE212966	9.52873119702642e-06	0.0
from_endothelial	endothelial	myeloid	ANGPTL2	LILRB3	ANGPTL	3	GSE154778,GSE155698,GSE212966	9.42928352350272e-06	0.0
to_endothelial	malignant_epithelial	endothelial	EFNB2	EPHA4	EPHB	3	GSE154778,GSE155698,GSE212966	9.29463740729665e-06	0.0
from_endothelial	endothelial	B_cell	THY1	ITGAX_ITGB2	THY1	3	GSE154778,GSE155698,GSE212966	9.22916533738859e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	EFNA1	EPHA3	EPHA	3	GSE154778,GSE155698,GSE212966	9.15155970036009e-06	0.0
to_endothelial	malignant_epithelial	endothelial	SEMA3C	NRP1_PLXNA2	SEMA3	3	GSE154778,GSE155698,GSE212966	9.09526392846183e-06	0.0
from_endothelial	endothelial	fibroblast_CAF	LAMB2	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	9.03853075108715e-06	0.0
to_endothelial	fibroblast_CAF	endothelial	LAMA2	DAG1	LAMININ	3	GSE154778,GSE155698,GSE212966	9.02101884933521e-06	0.0
